categoryID,categoryName,spotifyID,spotifyName,spotifyPopularity
5462,chayanne,1JbemQ1fPt2YmSLjAFhPBv,Chayanne,77
5463,jimmy buffett,28AyklUmMECPwdfo8NEsV0,Jimmy Buffett,73
5464,rickie lee jones,0dYkMe3wK29DulSa0uR8Rq,Rickie Lee Jones,52
5481,reba mcentire,02rd0anEWfMtF7iMku9uor,Reba McEntire,70
5488,clutch,6tqGMedAtDADU5mJulYhSj,Clutch,4
5489,frankie valli,3CDKmzJu6uwEGnPLLZffpD,Frankie Valli,62
5501,gladys knight,2aXiJJHJei5BmCykxI37y0,Gladys Knight,54
5506,black crowes,0KcqLSzTMLq8ZNY5g8Q674,BLACK CROWES,11
5508,jason aldean,3FfvYsEGaIb52QPXhg4DcH,Jason Aldean,66
5525,vince gill,3IhWQSrLj8EJjdvjFTpCyo,Vince Gill,62
5528,brad paisley,13YmWQJFwgZrd4bf5IjMY4,Brad Paisley,79
5529,charlie daniels band,12d4iIvTOk7JkI6ecvc3ca,The Charlie Daniels Band,54
5531,steven curtis chapman,3vcFXwLEUdfWMu7gTQKyot,Steven Curtis Chapman,60
5539,aaron lewis,2t2XKfWKLXpFIjFwy1K8wx,Aaron Lewis,58
5540,dream theater,2aaLAng2L2aWD2FClzwiep,Dream Theater,68
5543,fab faux,0d7pgRASprsHSNiJNsZszP,The Fab Faux,4
5544,switchfoot,6S58b0fr8TkWrEHOH4tRVu,Switchfoot,70
5546,glenn frey,3vMWY1bUrmYoSoEWLiQWOZ,Glenn Frey,51
5551,martina mcbride,3P33qFNGBVXl86yQYWspFj,Martina McBride,63
5552,macy gray,4ylR3zwA0zaapAu94fktwa,Macy Gray,68
5554,dave koz,0ZcJXldoq09BRIMl0Qh1Vm,Dave Koz,56
5560,the black keys,7mnBLXK823vNxN3UWB7Gfz,The Black Keys,82
5561,kiss,07XSN3sPlIlB2L2XNcTwJw,KISS,75
5562,stone sour,49qiE8dj4JuNdpYGRPdKbF,Stone Sour,74
5566,brian mcknight,6k0IBR0lU42s2GYpNX7kA9,Brian McKnight,67
5568,b-52s,3gdbcIdNypBsYNu3iiCjtN,The B-52's,63
5569,lucinda williams,60ht0hWRy1yjUDfNsLuHuP,Lucinda Williams,58
5571,stevie nicks,7crPfGd2k81ekOoSqQKWWz,Stevie Nicks,65
5584,weird al yankovic,1bDWGdIC2hardyt55nlQgG,"""Weird Al"" Yankovic",68
5586,gipsy kings,3jc496ljiyrS3ECrD7QiqL,Gipsy Kings,69
5589,bette midler,13y0kncDD4J9wxCyfKr10W,Bette Midler,62
5592,3 doors down,2RTUTCvo6onsAnheUk3aL9,3 Doors Down,77
5595,live,6eoJpTIlcuxJNjV5fDzDJH,Live,66
5600,los lonely boys,4aSEmLLxLX9wR5aLMllOKj,Los Lonely Boys,58
5617,kottonmouth kings,0jx4hPtb5enLdBDdHKuSgf,Kottonmouth Kings,57
5622,michael mcdonald,2N9NEGRc3Ujq7zOdlUuygZ,Michael McDonald,22
5624,daddy yankee,4VMYDCV2IEDYJArk749S6m,Daddy Yankee,87
5627,erasure,0z5DFXmhT4ZNzWElsM7V89,Erasure,66
5629,cheap trick,1LB8qB5BPb3MHQrfkvifXU,Cheap Trick,63
5635,fergie,1si6WHnb1ywwJ2lpFRUHcc,Fergie,56
5644,ween,3u1ulLq00Y3bfmq9FfjsPu,Ween,61
5646,rodrigo y gabriela,7vX3cMVyW8gtDA4y855ynF,Rodrigo y Gabriela,63
5651,jefferson starship,3HC7NcxQx2Yk0fWoRKJ0xF,Jefferson Starship,49
5653,wolfmother,3yEnArbNHyTCwMRvD9SBy4,Wolfmother,67
5661,patti labelle,0ty0xha1dbprYIUAQufkFn,Patti LaBelle,58
5670,randy travis,1pTuR132U5b4Rizal2Pr7m,Randy Travis,65
5679,gin blossoms,6kXp61QMZFPcKMcRPqoiVj,Gin Blossoms,62
5688,carrie underwood,4xFUf1FHVy696Q1JQZMTRj,Carrie Underwood,80
5690,john michael montgomery,7mPcfx7PhnBh6n4HMCd61A,John Michael Montgomery,60
5693,trace adkins,79FMDwzZQxHgSkIYBl3ODU,Trace Adkins,65
5697,alison krauss,5J6L7N6B4nI1M5cwa29mQG,Alison Krauss,68
5700,guster,34XlPCFfB4vT7P1ekWq9Jc,Guster,61
5704,bruce hornsby,2iM28IgKg89v1o7BTQAVPo,Bruce Hornsby,49
5706,paulina rubio,1d6dwipPrsFSJVmFTTdFSS,Paulina Rubio,75
5707,buddy guy,2gCsNOpiBaMNh20jQ5prf0,Buddy Guy,62
5709,kenny loggins,3Y3xIwWyq5wnNHPp5gPjOW,Kenny Loggins,71
5711,foghat,6x33CmZWo2Ve4hxYl2Craq,Foghat,57
5713,sheryl crow,4TKTii6gnOnUXQHyuo9JaD,Sheryl Crow,71
5716,bobby vinton,6bOYtKnpLPQSfMpS2ilotK,Bobby Vinton,54
5718,jonny lang,5rX1EodZfwxmW4fQX2Caot,Jonny Lang,56
5721,kenny g,6I3M904Y9IwgDjrQ9pANiB,Kenny G,67
5722,beach boys,3oDbviiivRWhXwIE8hxkVV,The Beach Boys,79
5727,def leppard,6H1RjVyNruCmrBEWRbD0VZ,Def Leppard,71
5733,chevelle,56dO9zeHKuU5Gvfc2kxHNw,Chevelle,71
5734,foreigner,6IRouO5mvvfcyxtPDKMYFN,Foreigner,71
5736,nightwish,2NPduAUeLVsfIauhRwuft1,Nightwish,73
5738,sum 41,0qT79UgT5tY4yudH9VfsdT,Sum 41,77
5748,dierks bentley,7x8nK0m0cP2ksQf0mjWdPS,Dierks Bentley,78
5755,o.a.r.,1Cq0LAHFfvUTBEtMPXUidI,O.A.R.,67
5761,chicago - the band,5b8TxCYUu6xWYvopIVeA0Q,The Chicago Blues Band,8
5767,daughtry,5P5FTygHyx2G57oszR3Wot,Daughtry,74
5776,nickelback,6deZN1bslXzeGvOLaLMOIF,Nickelback,84
5785,reel big fish,3bXhZFreBJF4QDUUiMmtZW,Reel Big Fish,65
5786,three days grace,2xiIXseIJcq3nG7C8fHeBj,Three Days Grace,83
5788,sugarland,0hYxQe3AK5jBPCr5MumLHD,Sugarland,65
5792,pepe aguilar,03Yb3iBy9GCifXiATEFcit,Pepe Aguilar,72
5802,keith sweat,2r09Inibex3C4ZNTUVSG3m,Keith Sweat,64
5806,aretha franklin,7nwUJBm0HE4ZxD3f5cy5ok,Aretha Franklin,77
5807,steve miller band,6QtGlUje9TIkLrgPZrESuk,Steve Miller Band,70
5810,poison,0qFXRaGAGXI58YElSMoRwI,Poison,17
5820,art garfunkel,6kEsKkXuE4olX7m3mNLZkS,Art Garfunkel,53
5825,chris cornell,0XHiH53dHrvbwfjYM7en7I,Chris Cornell,66
5836,richard thompson,5w75MoT8FfcGOMgjgrj1cz,Richard Thompson,54
5846,godsmack,6gZq1Q6bdOxsUPUG1TaFbF,Godsmack,73
5854,social distortion,16nn7kCHPWIB6uK09GQCNI,Social Distortion,65
5859,heaven and hell,4UjiBRkTw9VmvDZiJZKPJ7,Heaven & Hell,38
5862,celtic woman,6NWtt9pNOL2Gx7kBykdE5x,Celtic Woman,62
5863,peter bjorn and john,6u11Qbko2N2hP4lTBYjX86,Peter Bjorn And John,69
5864,ziggy marley,0o0rlxlC3ApLWsxFkUjMXc,Ziggy Marley,69
5865,aimee mann,3UpIbyXfGzmHG6TMH4dJEk,Aimee Mann,57
5874,paul anka,7ceUfdWq2t5nbatS6ollHh,Paul Anka,59
5883,panda bear,5AFXNbjuGMheRGWxxVTw5t,Panda Bear,14
5887,carlinhos brown,5jvQoouPSDvUEwynz5KPpv,Carlinhos Brown,61
5897,polyphonic spree,0inqWv3OS4VpWt691ki8yk,The Polyphonic Spree,46
5900,indigo girls,4wM29TDTr3HI0qFY3KoSFG,Indigo Girls,61
5906,vicente fernandez,4PPoI9LuYeFX8V674Z1R6l,Vicente Fernandez,77
5927,chuck berry,293zczrfYafIItmnmM3coR,Chuck Berry,70
5932,cheetah girls,4ntkql3f3ect7NDRUJ7aAY,The Cheetah Girls,57
5935,psychedelic furs,0O0lrN34wrcuBenkqlEDZe,The Psychedelic Furs,58
5938,zz top,2AM4ilv6UzW0uMRuqKtDgN,ZZ Top,75
5950,pat benatar,43mhFhQ4JAknA7Ik1bOZuV,Pat Benatar,67
5954,patti lupone,5VHtlZ44YzNmJY3G7nF944,Patti LuPone,42
5957,vanessa williams,75L9s8KVrhCNtBUkZFnDFW,Vanessa Williams,55
5961,liza minnelli,3lQpSzdPxoF1FYk7ilbe37,Liza Minnelli,48
5970,kenny chesney,3grHWM9bx2E9vwJCdlRv9O,Kenny Chesney,81
5972,air supply,4xXCRXOfQKQ2gjWxNhNzYW,Air Supply,68
5975,hall and oates,77tT1kLj6mCWtFNqiOmP9H,Daryl Hall & John Oates,75
5976,little feat,0ZIwOAzDuGPspzK7yiTc4S,Little Feat,57
5986,leann rimes,2d3VHzlOEwXvmBdS4pzOPL,LeAnn Rimes,65
5995,gretchen wilson,0IdYRFTswLdsGwSnzOaGNF,Gretchen Wilson,58
6003,ne-yo,21E3waRsmPlU7jZsS13rcj,Ne-Yo,91
6011,kenny rogers,4tw2Lmn9tTPUv7Gy7mVPI4,Kenny Rogers,69
6021,blind boys of alabama,5TVL4FXEntBYZb3ujyt6fH,The Blind Boys Of Alabama,49
6025,billy talent,08yf5A2nS4XEeNvabDXqyg,Billy Talent,72
6026,natalie cole,5tTsrGPwQRWUsHR2Xf7Ke9,Natalie Cole,64
6027,richard cheese,74IIqlVQQmvf04EHOI6yKh,Richard Cheese,57
6029,erykah badu,7IfculRW2WXyzNQ8djX8WX,Erykah Badu,74
6036,bebel gilberto,6gk4ierjjSVPoZep27VfZz,Bebel Gilberto,58
6055,the count basie orchestra,7rVTOduEJfeyGQUfiyKCZz,Members Of The Count Basie Orchestra,0
6056,gary allan,37W8SKV5Vc8lcGtdyWCA5m,Gary Allan,68
6059,rick springfield,6IFXsrXBpwbIqtOUOiAa3p,Rick Springfield,66
6081,tv on the radio,3HJIB8sYPyxrFGuwvKXSLR,TV On The Radio,71
6085,she wants revenge,2zRt0sfxNnqI8gLR7d8gWt,She Wants Revenge,54
6092,kc and the sunshine band,3mQBpAOMWYqAZyxtyeo4Lo,KC & The Sunshine Band,65
6103,flyleaf,4IliztYDlfMvzQzbx50o60,Flyleaf,70
6110,femi kuti,6kgrtA0dlnVpWB6zjpXrRb,Femi Kuti,48
6115,huey lewis and the news,7A9yZMTrFZcgEWAX2kBfK6,Huey Lewis & The News,67
6121,tony bennett,2lolQgalUvZDfp5vvVtTYV,Tony Bennett,70
6133,blood sweat and tears,24GaH9tRBgZjlvOhpFuKi2,"Blood, Sweat & Tears",52
6134,jethro tull,6w6z8m4WXX7Tub4Rb6Lu7R,Jethro Tull,69
6138,"harry connick, jr.",6u17YlWtW4oqFF5Hn9UU79,"Harry Connick, Jr.",59
6141,allman brothers band,4wQ3PyMz3WwJGI5uEqHUVR,The Allman Brothers Band,69
6144,dispatch,7M4KAi8xYMuVqy9xdoYPUG,Dispatch,1
6151,diana krall,5z1VAFwT35EVvCp1XlZZuL,Diana Krall,71
6154,bela fleck,2ka8z2lwkcp13fG8Wyv3xU,Béla Fleck,55
6156,joel osteen,3odopnBl612AumVD1KWKQ8,Joel Osteen,9
6158,ted nugent,21ysNsPzHdqYN2fQ75ZswG,Ted Nugent,63
6178,billy currington,1By9QBFnjZAoI83BZppHlt,Billy Currington,78
6184,the white stripes,4F84IBURUo98rz4r61KF70,The White Stripes,78
6200,herbie hancock,2ZvrvbQNrHKwjT7qfGFFUW,Herbie Hancock,65
6221,new edition,1mFX1QlezK1lNPKQJkhwWb,New Edition,61
6233,john hiatt,4Sld5LOPbAm1QSq9U32fFV,John Hiatt,58
6237,vince neil,6prESDxZHvHyqqYsHSn0FE,Vince Neil,49
6245,kid rock,7dOBabd5O4CvKrg4iriHTM,Kid Rock,75
6246,patti smith,0vYkHhJ48Bs3jWcvZXvOrP,Patti Smith,65
6247,widespread panic,54SHZF2YS3W87xuJKSvOVf,Widespread Panic,61
6255,alejandro sanz,5sUrlPAHlS9NEirDB8SEbF,Alejandro Sanz,84
6258,tegan and sara,5e1BZulIiYWPRm8yogwUYH,Tegan And Sara,72
6259,robert cray band,6cAtGdArQhrU7tTBoeWY3P,The Robert Cray Band,49
6268,ana gabriel,41ESHLayJ5sDKjAOv6cMhe,Ana Gabriel,69
6275,moe,2ZfHMUPrxoZNDTBPHmmdhj,moe.,54
6277,jimmy eat world,3Ayl7mCk0nScecqOzvNp6s,Jimmy Eat World,73
6283,donna summer,2eogQKWWoohI3BSnoG7E2U,Donna Summer,66
6287,steve winwood,5gxynDEKwNDgxGJmJjZyte,Steve Winwood,63
6294,rooney,78inRkIIF0n9R9I2HPoWP7,Rooney,54
6295,cat power,6G7OerKc3eBO9sVkRNopFC,Cat Power,68
6302,jaguares,1RgXxY6uzWo9cjYYwwgVGq,Jaguares,62
6304,ani difranco,0AiTwNtYX8m4uhfU7rJ8RD,Ani Difranco,62
6305,tears for fears,4bthk9UfsYUYdcFyqxmSUU,Tears For Fears,71
6308,rage against the machine,2d0hyoQ5ynDBnkvAbJKORj,Rage Against The Machine,78
6324,gogol bordello,2SVw939fwuqSobLjF8u78b,Gogol Bordello,59
6329,peter frampton,7GN1FSjr9pEXHxKruG2Hsz,Peter Frampton,17
6332,flight of the conchords,2lRyvAihjwylPfhGqydQbC,Flight Of The Conchords,62
6333,luis miguel,2nszmSgqreHSdJA3zWPyrW,Luis Miguel,79
6341,cesaria evora,0Nks3cFWU2a7rooAlFQYgn,Cesaria Evora,61
6345,ludacris,3ipn9JLAPI5GUEo4y4jcoi,Ludacris,84
6349,jerry lee lewis,2zyz0VJqrDXeFDIyrfVXSo,Jerry Lee Lewis,62
6358,starsailor,0G8zjE6SsFTlbglCkU8pm3,Starsailor,55
6359,kate nash,5vBKu1igxFo6g1sHADkIdg,Kate Nash,64
6363,reinhard mey,119CgQj02xyMpOobWjdb3C,Reinhard Mey,53
6368,underworld,5VlmBtCF3EwNgXwIrqTIaW,Underworld,5
6369,spider murphy gang,7LdEfCVOGOJ2jaAxsmnTeN,Spider Murphy Gang,48
6370,pj harvey,12VaqyEhgwDRuFfEqbnrpz,PJ Harvey,64
6371,carter usm,2dy6tyQjm88QzBshPmkran,Carter USM,35
6372,annett louisan,0kcGSitPHYyZ9B7bP7wJo8,Annett Louisan,49
6378,rihanna,5pKCCKE2ajJHZ9KAiaK11H,Rihanna,98
6392,darren hayes,0ihJnGEjNnbM6uuTn3RHMo,Darren Hayes,48
6395,nofx,1uTQn6Du4t4ZS0mXnNIEYU,Nofx,3
6396,air,1P6U1dCeHxPui5pIrGmndZ,Air,70
6398,thin lizzy,6biWAmrHyiMkX49LkycGqQ,Thin Lizzy,67
6399,him,3YJmlspfwWiA0cUOmUqUBT,HiM,30
6473,paramore,74XFHRwlV6OrjEM0A2NCMF,Paramore,84
6474,james blunt,7KMqksf0UMdyA0UCf4R3ux,James Blunt,81
6475,shed seven,3iejrAcqxYoVgyxp6zkWgs,Shed Seven,50
6479,keith jarrett,0F3Aew9DSd6fb6192K1K0Y,Keith Jarrett,57
6484,al jarreau,3YR92OLKlvkK5oKNekSqXe,Al Jarreau,57
6487,silbermond,3GbUWWI1rMwAIPbUVPvnPA,Silbermond,60
6490,hard fi,14Gi3Uph96lpNB3utkoVAD,Hard-FI,57
6501,robyn,1teocCpkR2XUWuFXdOe4w7,Robyn,55
6504,brian wilson,4Q82S0VzF8qlCb4PnSDurj,Brian Wilson,59
6507,the hives,4DToQR3aKrHQSSRzSz8Nzt,The Hives,67
6509,super furry animals,0FOcXqJgJ1oq9XfzYTDZmZ,Super Furry Animals,55
6511,juli,6y3SQUbE9tDwZ4kTE6uV2m,Juli,15
6512,wir sind helden,3jiOHVFdVQjbSDVeC7RgY7,Wir Sind Helden,55
6516,henry rollins,6Jm8KViMNCuYjzrO1hJkcT,Henry Rollins,25
6517,david gray,7J2lZBANizgPNfUzux31PV,David Gray,71
6519,the bosshoss,1sICjVlCMOCah0snHXWUz0,The BossHoss,53
6521,enrique iglesias,7qG3b048QCHVRO5Pv1T5lw,Enrique Iglesias,92
6522,led zeppelin,36QJpDe2go2KgaRleHCDTp,Led Zeppelin,84
6524,chris norman,2Pawr6MMX9VBIQ9oUHg7jc,Chris Norman,49
6525,kastelruther spatzen,38C7mOgwJcs34XWndTcKke,Kastelruther Spatzen,47
6526,semino rossi,5u7XKRtVQQxpaienPaIMN0,Semino Rossi,48
6529,killswitch engage,37394IP6uhnjIpsawpMu4l,Killswitch Engage,72
6530,mireille mathieu,6fAg4jVV9zANHej0mzaMG6,Mireille Mathieu,46
6533,andrea berg,5dXbkgq9goxRAwCFoNU9Dp,Andrea Berg,58
6534,dieter thomas kuhn,34MeWXsaYc0YF8YkKliSk0,Dieter Thomas Kuhn,41
6535,culcha candela,3gemH8D6fpu12DmTmUZYAL,Culcha Candela,61
6539,helene fischer,7MzHPIXAqIOCnvK0sVY72W,Helene Fischer,70
6541,killerpilze,6QRalTS97BOSE5V4kW7UfN,Killerpilze,38
6542,kim wilde,73a6pNH4YtLNgDbPQwXveo,Kim Wilde,60
6543,laith al-deen,40Ei4l9b5mvGHXEuR0xeN3,Laith Al-Deen,52
6545,lafee,3qhf2c1F1pN57xQ6cqoBwI,LaFee,51
6546,lotto king karl,1sdFDFlLRdqhf3uSfExWoW,Lotto King Karl,42
6547,tocotronic,4WOaecAM3RMMmrbZzNx0vu,Tocotronic,57
6548,kelly clarkson,3BmGtnKgCSGYIUhmivXKWX,Kelly Clarkson,83
6549,robin thicke,0ZrpamOxcZybMHGg1AYtHP,Robin Thicke,86
6550,chaka khan,6mQfAAqZGBzIfrmlZCeaYT,Chaka Khan,66
6552,the mission,4SAdMucvHyws4QTeAUsPtE,The Mission,45
6554,porcupine tree,5NXHXK6hOCotCF8lvGM1I0,Porcupine Tree,60
6555,julien clerc,7gVzeNvBbUpj6PXX5ekCMs,Julien Clerc,54
6556,mark knopfler,0FI0kxP0BWurTz8cB8BBug,Mark Knopfler,71
6558,sex pistols,1u7kkVrr14iBvrpYnZILJR,Sex Pistols,63
6575,the charlatans,5fScAXreYFnuqwOgBsJgSd,The Charlatans,59
6578,howard carpendale,4MBr9OSalM5lcFFcmtACoF,Howard Carpendale,50
6580,cherry ghost,2f7VJ37O9YUj6kpMKph9YC,Cherry Ghost,43
6586,korn,3RNrq3jvMZxD9ZyoOZbQOD,Korn,78
6587,the cure,2zLjnIKn8G0PR6rmuTwVln,The Cure,7
6590,chris rea,5KEG7G8LDYlHgFDqZyEEs2,Chris Rea,56
6592,alison moyet,0s0rOb0gT2S9N0SDcjtPC4,Alison Moyet,55
6666,powderfinger,6LBCQo20ri3tsvbsWWLmr6,Powderfinger,55
6668,marillion,7ai5TWiOG8g9Hds5AATS28,Marillion,60
6691,marcus miller,6fmq5mv6HnduZdlTOEYBC9,Marcus Miller,56
6692,apocalyptica,4Lm0pUvmisUHMdoky5ch2I,Apocalyptica,67
6693,moke,4GffziwPDJoRUMkZGORuWf,Moke,2
6726,gary moore,23wr9RJZg0PmYvVFyNkQ4j,Gary Moore,63
6916,hot chip,37uLId6Z5ZXCx19vuruvv5,Hot Chip,74
6941,beth hart,30TrHDLNCKQVTYWOn9QqOC,Beth Hart,60
6942,de dijk,4jFkB3Lzjku9SFKUTP33WV,De Dijk,56
6945,john prine,0nJUwPwC9Ti4vvuJ0q3MfT,John Prine,59
7102,electric six,4xNadaO5ZZLVJdqDIVVIua,Electric Six,58
7103,brand new,3o1ZE20PC0U4A1maSLrsaF,Brand New,19
7231,king diamond,5i0ph60TnwTlIGrOZAmcZa,King Diamond,53
7232,regina spektor,3z6Gk257P9jNcZbBXJNX5i,Regina Spektor,76
7531,alicia keys,3DiDSECUqqY1AuBP8qtaIa,Alicia Keys,84
7561,puddle of mudd,3dXaa6jwM7B52GZpaJEIr5,Puddle Of Mudd,68
7797,dionne warwick,2JSjCHK79gdaiPWdKiNUNp,Dionne Warwick,63
7809,suffocation,4ItRDIouodpnW6nm4TYDk1,Suffocation,42
7810,the new pornographers,4mO4aGO6u29UyR6XLZR9XW,The New Pornographers,61
7812,k.d. lang,6W1BHDF0T4a4KYcSwzD586,k.d. lang,55
7818,hannah montana,7nU4hB040gTmHm45YYMvqc,Hannah Montana,70
7881,new found glory,4ghjRm4M2vChDfTUycx0Ce,New Found Glory,68
7961,agnostic front,3zDvanHxaETiHltPkKKYhT,Agnostic Front,52
7976,phil lesh,4f89vSCi2dhBZH40L1Suv1,Phil Lesh,48
7981,ray charles,1eYhYunlNJlDoQhtYBvPsi,Ray Charles,75
7987,css,2K13AVg3bFpHSxDM1vJ0qA,CSS,56
7990,the pogues,2wzMOQwNT6ZvVB4amvhFAH,The Pogues,62
7992,anouk,0WqteZXLEyLOYQ0jy3Dv8R,Anouk,16
7994,the hoosiers,4LlDtNr8qFwhrT8eL2wzH4,The Hoosiers,54
7995,the cat empire,023YMawCG3OvACmRjWxLWC,The Cat Empire,63
8243,carlos santana,7yGQgQiiKpg2k00JXf8hJk,Carlos Santana,66
8244,newton faulkner,0pf1lcBxh6HiiHQAIzhTI5,Newton Faulkner,62
8246,zazie,3FLS6y4AR3126l4D06V0ZD,Zazie,55
8247,calogero,5Nq9MbzweBc5oL4WzsECx4,Calogero,60
8248,charles aznavour,2hgP9Ap2tc10R5jrQaEpMT,Charles Aznavour,65
8250,kris kristofferson,0vYQRW5LIDeYQOccTviQNX,Kris Kristofferson,61
8251,aaron,772SIFJQiXTCfxncTK1UMn,Aaron Hall,54
8252,jenifer,7p0bICJNx2HM4jS28qexvv,Jenifer,50
8254,yannick noah,0BCkVcs4QEgfHlvZ7rjSNv,Yannick Noah,47
8255,jean louis aubert,1NCrHXp9R3ogv8ezWWHFNs,Jean-Louis Aubert,50
8261,eels,3zunDAtRDg7kflREzWAhxl,Eels,68
8269,duran duran,0lZoBs4Pzo7R89JM9lxwoT,Duran Duran,72
8276,my bloody valentine,3G3Gdm0ZRAOxLrbyjfhii5,My Bloody Valentine,56
8281,christophe willem,0wb3S587JG0riRtdPA6PQD,Christophe Willem,51
8282,iam,40suAGbMwLreSZmMAbCFsM,Iam,8
8283,etienne daho,5aDKJuLDczfmHfRSOmHCJk,Etienne Daho,51
8284,boyzone,6X9aYHnQ75YI8o08aoa0iS,Boyzone,65
8286,david hallyday,7uzSMdiiJszDASJE9t8xph,David Hallyday,38
8287,luke,13jm4r5O79Vxjy3zzZ51j0,Luke Bond,48
8311,guus meeuwis,72qVrKXRp9GeFQOesj0Pmv,Guus Meeuwis,66
8353,megadeth,1Yox196W7bzVNZI7RBaPnf,Megadeth,72
8357,joe satriani,2yzxX2DI9LFK8VFTyW2zZ8,Joe Satriani,62
8363,die toten hosen,2F8GvYuY0lfZNYu45dY6gJ,Die Toten Hosen,40
9056,scooter,5umWHVbm870Iipdw25U3PC,Scooter,34
9060,mark medlock,4HRmGHqyDjSZn1I74Yx789,Mark Medlock,38
9088,die flippers,043PrBIjao3PCKicMRvbgf,Die Flippers,50
9095,andy borg,02cwf63pmoVJ5xtq7JDED4,Andy Borg,42
9113,die happy,3Drw00GTzVQwF1ZY73b2Lb,Die Happy,11
9114,die prinzen,7F0bQWvv3rfV3EubmoQlwZ,Die Prinzen,59
9115,die puhdys,2PiokpR74HlLlwYwo8aQhY,Die Puhdys,2
9117,dj bobo,14dmbYen0AciYxu5n4Fkpd,DJ Bobo,59
9118,j.b.o.,6xyJPaGMOPyGyVlqAU2GqE,J.B.O.,50
9119,madsen,1LsT3D414izg8h3K1VbrL4,Madsen,59
9199,heino,1W35UHuYsAHko9w0wllyaX,Heino,50
9200,ich und ich,3oCrmkKTKBi7DUgmtyGkId,Ich + Ich,52
9418,echo and the bunnymen,0fgYKF9Avljex0L9Wt5b8Z,Echo And The Bunnymen,61
9424,vanessa paradis,1FmxE030Xe2H8Bn9bdv6Pd,Vanessa Paradis,60
9724,lorie,2ixb8I8BVdLRywPPklssgM,Lorie,42
10199,dany brillant,2js7kRsBUpGEDcr6CeGAfa,Dany Brillant,41
10200,jacques higelin,7KisXggbWbBdYatDQcBmum,Jacques Higelin,40
10201,rachid taha,2URqJkDiySO0FRiAUq75FV,Rachid Taha,53
10203,dj krush,00G1NTDAoU7rBpjG4KoYAM,DJ Krush,52
10204,paul mccartney,4STHEaNw4mPZ2tzheohgXB,Paul McCartney,89
10207,radiohead,4Z8W4fKeB5YxbusRsdQVPb,Radiohead,82
10212,jack penate,1VyVjE6tvQiM8T8a3WcYQd,Jack Penate,53
10218,les ogres de barback,3avSMklPuyXhcT5Smt1h7G,Les Ogres De Barback,45
10224,jack johnson,2i7oYx3jb0r7sQtKovIfNz,Jack Johnson,50
10226,maceo parker,4RAQZfFgR7NPAWjKwUpEeC,Maceo Parker,47
10228,katie melua,5uCXJWo3WoXgqv3T1RlAbh,Katie Melua,63
10234,backstreet boys,5rSXSAkZ67PYJSvpUpkOr7,Backstreet Boys,80
10336,john barrowman,2J3lGdyoJc3p5ceinyjCFQ,John Barrowman,48
10369,johnny hallyday,2HALYSe657tNJ1iKVXP2xA,Johnny Hallyday,58
10372,neil young,6v8FB84lnmJs434UJf2Mrm,Neil Young,77
10373,neil diamond,7mEIug7XUlQHikrFxjTWes,Neil Diamond,70
10391,robert plant,1OwarW4LEHnoep20ixRA0y,Robert Plant,62
10400,matchbox twenty,3Ngh2zDBRPEriyxQDAMKd1,Matchbox Twenty,74
10401,robin trower,0MAvx5yzdhylg2ztJC3MD3,Robin Trower,51
10402,van halen,2cnMpRsOVqtPMfq7YiFE6K,Van Halen,76
10411,natasha bedingfield,7o95ZoZt5ZYn31e9z1Hc0a,Natasha Bedingfield,72
10414,styx,4salDzkGmfycRqNUbyBphh,Styx,66
10423,queensryche,2OgUPVlWYgGBGMefZgGvCO,Queensrÿche,60
10431,pointer sisters,2kreKea2n96dXjcyAU9j5N,The Pointer Sisters,65
10434,ufo,2iIGk0u3hGtKqnESlWEjD9,UFO,33
10435,toni braxton,3X458ddYA2YcVWuVIGGOYe,Toni Braxton,70
10443,miguel bose,7mWCSSOYqm4E9mB7V4ot6S,Miguel Bosé,74
10465,skid row,0K7RF8TqI8u92NvheoSejo,Skid Row,26
10467,the chieftains,6AnrSlk5Gp1YMXgaI3mWCL,The Chieftains,52
10472,mary chapin carpenter,0qAmeOULjwn04k6jMMeDyr,Mary Chapin Carpenter,51
10479,alter bridge,4DWX7u8BV0vZIQSpJQQDWU,Alter Bridge,69
10480,roisin murphy,3qwabfaWewpfli7hMNM3O8,Roisin Murphy,61
10500,matt costa,0EghvcisxKybq4CVO7rB5t,Matt Costa,61
10501,trail of tears,76xPyUXPsTtSfap214AjLd,Trail Of Tears,37
10506,pat metheny,3t58jfUhoMLYVO14XaUFLA,Pat Metheny,57
10531,tower of power,0JCxGVxsISZzJHJPUOtceB,Tower Of Power,58
10535,amy grant,72Nhcx7prNk2ZCxhx0Y5es,Amy Grant,56
10555,oleta adams,1BMb6sQJVkmUyCuodmRs2g,Oleta Adams,55
10573,golden earring,1iTlOqIrZy8DlvCPJY2sjS,Golden Earring,60
10588,victor wooten,2STVYmc2T02GlvvWZl7umj,Victor Wooten,49
10589,wynton marsalis,375zxMmh2cSgUzFFnva0O7,Wynton Marsalis,59
10615,duffy,5kBQHxxixTYjuiWeHgABqA,Duffy,24
10622,tim finn,6OIoPLnbAe0U4k1NFjqIyN,Tim Finn,33
10624,taj mahal trio,4iSTORS3tG2mdBNNvzq4lS,Taj Mahal Trio,20
10637,the dome,2gEp65tL0LnUY8f4p3LHIr,The Dome,0
10643,the whispers,2XzHxDFTNywDd5ReMhgxkg,The Whispers,56
